Date,Artist,Song,Week
1987-05-04,Cutting Crew,(I Just) Died In Your Arms,2
1987-05-05,Cutting Crew,(I Just) Died In Your Arms,2
1987-05-06,Cutting Crew,(I Just) Died In Your Arms,2
1987-05-07,Cutting Crew,(I Just) Died In Your Arms,2
1987-05-08,Cutting Crew,(I Just) Died In Your Arms,2
1987-05-09,Cutting Crew,(I Just) Died In Your Arms,2
1987-05-10,Cutting Crew,(I Just) Died In Your Arms,2
1987-05-11,U2,With or Without You,3
1987-05-12,U2,With or Without You,3
1987-05-13,U2,With or Without You,3
1987-05-14,U2,With or Without You,3
1987-05-15,U2,With or Without You,3
1987-05-16,U2,With or Without You,3
1987-05-17,U2,With or Without You,3
1987-05-18,U2,With or Without You,3
1987-05-19,U2,With or Without You,3
1987-05-20,U2,With or Without You,3
1987-05-21,U2,With or Without You,3
1987-05-22,U2,With or Without You,3
1987-05-23,U2,With or Without You,3
1987-05-24,U2,With or Without You,3
1987-05-25,U2,With or Without You,3
1987-05-26,U2,With or Without You,3
1987-05-27,U2,With or Without You,3
1987-05-28,U2,With or Without You,3
1987-05-29,U2,With or Without You,3
1987-05-30,U2,With or Without You,3
1987-05-31,U2,With or Without You,3
1987-06-01,Kim Wilde,You Keep Me Hangin' On,3
1987-06-02,Kim Wilde,You Keep Me Hangin' On,3
1987-06-03,Kim Wilde,You Keep Me Hangin' On,3
1987-06-04,Kim Wilde,You Keep Me Hangin' On,3
1987-06-05,Kim Wilde,You Keep Me Hangin' On,3
1987-06-06,Kim Wilde,You Keep Me Hangin' On,3
1987-06-07,Kim Wilde,You Keep Me Hangin' On,3
1987-06-08,Atlantic Starr,Always,1
1987-06-09,Atlantic Starr,Always,1
1987-06-10,Atlantic Starr,Always,1
1987-06-11,Atlantic Starr,Always,1
1987-06-12,Atlantic Starr,Always,1
1987-06-13,Atlantic Starr,Always,1
1987-06-14,Atlantic Starr,Always,1
1987-06-15,Lisa Lisa And Cult Jam,Head To Toe,1
1987-06-16,Lisa Lisa And Cult Jam,Head To Toe,1
1987-06-17,Lisa Lisa And Cult Jam,Head To Toe,1
1987-06-18,Lisa Lisa And Cult Jam,Head To Toe,1
1987-06-19,Lisa Lisa And Cult Jam,Head To Toe,1
1987-06-20,Lisa Lisa And Cult Jam,Head To Toe,1
1987-06-21,Lisa Lisa And Cult Jam,Head To Toe,1
1987-06-22,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-06-23,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-06-24,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-06-25,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-06-26,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-06-27,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-06-28,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-06-29,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-06-30,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-07-01,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-07-02,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-07-03,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-07-04,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-07-05,Whitney Houston,I Wanna Dance With Somebody (Who Loves Me),2
1987-07-06,Heart,Alone,3
1987-07-07,Heart,Alone,3
1987-07-08,Heart,Alone,3
1987-07-09,Heart,Alone,3
1987-07-10,Heart,Alone,3
1987-07-11,Heart,Alone,3
1987-07-12,Heart,Alone,3
1987-07-13,Heart,Alone,3
1987-07-14,Heart,Alone,3
1987-07-15,Heart,Alone,3
1987-07-16,Heart,Alone,3
1987-07-17,Heart,Alone,3
1987-07-18,Heart,Alone,3
1987-07-19,Heart,Alone,3
1987-07-20,Heart,Alone,3
1987-07-21,Heart,Alone,3
1987-07-22,Heart,Alone,3
1987-07-23,Heart,Alone,3
1987-07-24,Heart,Alone,3
1987-07-25,Heart,Alone,3
1987-07-26,Heart,Alone,3
1987-07-27,Bob Seger,"Shakedown (From ""Beverly Hills Cop II"")",1
1987-07-28,Bob Seger,"Shakedown (From ""Beverly Hills Cop II"")",1
1987-07-29,Bob Seger,"Shakedown (From ""Beverly Hills Cop II"")",1
1987-07-30,Bob Seger,"Shakedown (From ""Beverly Hills Cop II"")",1
1987-07-31,Bob Seger,"Shakedown (From ""Beverly Hills Cop II"")",1
1987-08-01,Bob Seger,"Shakedown (From ""Beverly Hills Cop II"")",1
1987-08-02,Bob Seger,"Shakedown (From ""Beverly Hills Cop II"")",1
1987-08-03,U2,I Still Haven't Found What I'm Looking For,2
1987-08-04,U2,I Still Haven't Found What I'm Looking For,2
1987-08-05,U2,I Still Haven't Found What I'm Looking For,2
1987-08-06,U2,I Still Haven't Found What I'm Looking For,2
1987-08-07,U2,I Still Haven't Found What I'm Looking For,2
1987-08-08,U2,I Still Haven't Found What I'm Looking For,2
1987-08-09,U2,I Still Haven't Found What I'm Looking For,2
1987-08-10,U2,I Still Haven't Found What I'm Looking For,2
1987-08-11,U2,I Still Haven't Found What I'm Looking For,2
1987-08-12,U2,I Still Haven't Found What I'm Looking For,2
1987-08-13,U2,I Still Haven't Found What I'm Looking For,2
1987-08-14,U2,I Still Haven't Found What I'm Looking For,2
1987-08-15,U2,I Still Haven't Found What I'm Looking For,2
1987-08-16,U2,I Still Haven't Found What I'm Looking For,2
1987-08-17,Madonna,Who's That Girl,1
1987-08-18,Madonna,Who's That Girl,1
1987-08-19,Madonna,Who's That Girl,1
1987-08-20,Madonna,Who's That Girl,1
1987-08-21,Madonna,Who's That Girl,1
1987-08-22,Madonna,Who's That Girl,1
1987-08-23,Madonna,Who's That Girl,1
1987-08-24,Los Lobos,La Bamba,3
1987-08-25,Los Lobos,La Bamba,3
1987-08-26,Los Lobos,La Bamba,3
1987-08-27,Los Lobos,La Bamba,3
1987-08-28,Los Lobos,La Bamba,3
1987-08-29,Los Lobos,La Bamba,3
1987-08-30,Los Lobos,La Bamba,3
1987-08-31,Los Lobos,La Bamba,3
1987-09-01,Los Lobos,La Bamba,3
1987-09-02,Los Lobos,La Bamba,3
1987-09-03,Los Lobos,La Bamba,3
1987-09-04,Los Lobos,La Bamba,3
1987-09-05,Los Lobos,La Bamba,3
1987-09-06,Los Lobos,La Bamba,3
1987-09-07,Los Lobos,La Bamba,3
1987-09-08,Los Lobos,La Bamba,3
1987-09-09,Los Lobos,La Bamba,3
1987-09-10,Los Lobos,La Bamba,3
1987-09-11,Los Lobos,La Bamba,3
1987-09-12,Los Lobos,La Bamba,3
1987-09-13,Los Lobos,La Bamba,3
1987-09-14,Michael Jackson With Siedah Garrett,I Just Can't Stop Loving You,1
1987-09-15,Michael Jackson With Siedah Garrett,I Just Can't Stop Loving You,1
1987-09-16,Michael Jackson With Siedah Garrett,I Just Can't Stop Loving You,1
1987-09-17,Michael Jackson With Siedah Garrett,I Just Can't Stop Loving You,1
1987-09-18,Michael Jackson With Siedah Garrett,I Just Can't Stop Loving You,1
1987-09-19,Michael Jackson With Siedah Garrett,I Just Can't Stop Loving You,1
1987-09-20,Michael Jackson With Siedah Garrett,I Just Can't Stop Loving You,1
1987-09-21,Whitney Houston,Didn't We Almost Have It All,2
1987-09-22,Whitney Houston,Didn't We Almost Have It All,2
1987-09-23,Whitney Houston,Didn't We Almost Have It All,2
1987-09-24,Whitney Houston,Didn't We Almost Have It All,2
1987-09-25,Whitney Houston,Didn't We Almost Have It All,2
1987-09-26,Whitney Houston,Didn't We Almost Have It All,2
1987-09-27,Whitney Houston,Didn't We Almost Have It All,2
1987-09-28,Whitney Houston,Didn't We Almost Have It All,2
1987-09-29,Whitney Houston,Didn't We Almost Have It All,2
1987-09-30,Whitney Houston,Didn't We Almost Have It All,2
1987-10-01,Whitney Houston,Didn't We Almost Have It All,2
1987-10-02,Whitney Houston,Didn't We Almost Have It All,2
1987-10-03,Whitney Houston,Didn't We Almost Have It All,2
1987-10-04,Whitney Houston,Didn't We Almost Have It All,2
1987-10-05,Whitesnake,Here I Go Again,1
1987-10-06,Whitesnake,Here I Go Again,1
1987-10-07,Whitesnake,Here I Go Again,1
1987-10-08,Whitesnake,Here I Go Again,1
1987-10-09,Whitesnake,Here I Go Again,1
1987-10-10,Whitesnake,Here I Go Again,1
1987-10-11,Whitesnake,Here I Go Again,1
1987-10-12,Lisa Lisa And Cult Jam,Lost In Emotion,1
1987-10-13,Lisa Lisa And Cult Jam,Lost In Emotion,1
1987-10-14,Lisa Lisa And Cult Jam,Lost In Emotion,1
1987-10-15,Lisa Lisa And Cult Jam,Lost In Emotion,1
1987-10-16,Lisa Lisa And Cult Jam,Lost In Emotion,1
1987-10-17,Lisa Lisa And Cult Jam,Lost In Emotion,1
1987-10-18,Lisa Lisa And Cult Jam,Lost In Emotion,1
1987-10-19,Michael Jackson,Bad,2
1987-10-20,Michael Jackson,Bad,2
1987-10-21,Michael Jackson,Bad,2
1987-10-22,Michael Jackson,Bad,2
1987-10-23,Michael Jackson,Bad,2
1987-10-24,Michael Jackson,Bad,2
1987-10-25,Michael Jackson,Bad,2
1987-10-26,Michael Jackson,Bad,2
1987-10-27,Michael Jackson,Bad,2
1987-10-28,Michael Jackson,Bad,2
1987-10-29,Michael Jackson,Bad,2
1987-10-30,Michael Jackson,Bad,2
1987-10-31,Michael Jackson,Bad,2
1987-11-01,Michael Jackson,Bad,2
1987-11-02,Tiffany,I Think We're Alone Now,2
1987-11-03,Tiffany,I Think We're Alone Now,2
1987-11-04,Tiffany,I Think We're Alone Now,2
1987-11-05,Tiffany,I Think We're Alone Now,2
1987-11-06,Tiffany,I Think We're Alone Now,2
1987-11-07,Tiffany,I Think We're Alone Now,2
1987-11-08,Tiffany,I Think We're Alone Now,2
1987-11-09,Tiffany,I Think We're Alone Now,2
1987-11-10,Tiffany,I Think We're Alone Now,2
1987-11-11,Tiffany,I Think We're Alone Now,2
1987-11-12,Tiffany,I Think We're Alone Now,2
1987-11-13,Tiffany,I Think We're Alone Now,2
1987-11-14,Tiffany,I Think We're Alone Now,2
1987-11-15,Tiffany,I Think We're Alone Now,2
1987-11-16,Billy Idol,Mony Mony,1
1987-11-17,Billy Idol,Mony Mony,1
1987-11-18,Billy Idol,Mony Mony,1
1987-11-19,Billy Idol,Mony Mony,1
1987-11-20,Billy Idol,Mony Mony,1
1987-11-21,Billy Idol,Mony Mony,1
1987-11-22,Billy Idol,Mony Mony,1
1987-11-23,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,1
1987-11-24,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,1
1987-11-25,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,1
1987-11-26,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,1
1987-11-27,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,1
1987-11-28,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,1
1987-11-29,Bill Medley & Jennifer Warnes,(I've Had) The Time Of My Life,1
1987-11-30,Belinda Carlisle,Heaven Is A Place On Earth,1
1987-12-01,Belinda Carlisle,Heaven Is A Place On Earth,1
1987-12-02,Belinda Carlisle,Heaven Is A Place On Earth,1
1987-12-03,Belinda Carlisle,Heaven Is A Place On Earth,1
1987-12-04,Belinda Carlisle,Heaven Is A Place On Earth,1
1987-12-05,Belinda Carlisle,Heaven Is A Place On Earth,1
1987-12-06,Belinda Carlisle,Heaven Is A Place On Earth,1
1987-12-07,George Michael,Faith,4
1987-12-08,George Michael,Faith,4
1987-12-09,George Michael,Faith,4
1987-12-10,George Michael,Faith,4
1987-12-11,George Michael,Faith,4
1987-12-12,George Michael,Faith,4
1987-12-13,George Michael,Faith,4
1987-12-14,George Michael,Faith,4
1987-12-15,George Michael,Faith,4
1987-12-16,George Michael,Faith,4
1987-12-17,George Michael,Faith,4
1987-12-18,George Michael,Faith,4
1987-12-19,George Michael,Faith,4
1987-12-20,George Michael,Faith,4
1987-12-21,George Michael,Faith,4
1987-12-22,George Michael,Faith,4
1987-12-23,George Michael,Faith,4
1987-12-24,George Michael,Faith,4
1987-12-25,George Michael,Faith,4
1987-12-26,George Michael,Faith,4
1987-12-27,George Michael,Faith,4
1987-12-28,George Michael,Faith,4
1987-12-29,George Michael,Faith,4
1987-12-30,George Michael,Faith,4
1987-12-31,George Michael,Faith,4
1988-01-01,George Michael,Faith,4
1988-01-02,George Michael,Faith,4
1988-01-03,George Michael,Faith,4
1988-01-04,Whitney Houston,So Emotional,1
1988-01-05,Whitney Houston,So Emotional,1
1988-01-06,Whitney Houston,So Emotional,1
1988-01-07,Whitney Houston,So Emotional,1
1988-01-08,Whitney Houston,So Emotional,1
1988-01-09,Whitney Houston,So Emotional,1
1988-01-10,Whitney Houston,So Emotional,1
1988-01-11,George Harrison,Got My Mind Set On You,1
1988-01-12,George Harrison,Got My Mind Set On You,1
1988-01-13,George Harrison,Got My Mind Set On You,1
1988-01-14,George Harrison,Got My Mind Set On You,1
1988-01-15,George Harrison,Got My Mind Set On You,1
1988-01-16,George Harrison,Got My Mind Set On You,1
1988-01-17,George Harrison,Got My Mind Set On You,1
1988-01-18,Michael Jackson,The Way You Make Me Feel,1
1988-01-19,Michael Jackson,The Way You Make Me Feel,1
1988-01-20,Michael Jackson,The Way You Make Me Feel,1
1988-01-21,Michael Jackson,The Way You Make Me Feel,1
1988-01-22,Michael Jackson,The Way You Make Me Feel,1
1988-01-23,Michael Jackson,The Way You Make Me Feel,1
1988-01-24,Michael Jackson,The Way You Make Me Feel,1
1988-01-25,INXS,Need You Tonight,1
1988-01-26,INXS,Need You Tonight,1
1988-01-27,INXS,Need You Tonight,1
1988-01-28,INXS,Need You Tonight,1
1988-01-29,INXS,Need You Tonight,1
1988-01-30,INXS,Need You Tonight,1
1988-01-31,INXS,Need You Tonight,1
1988-02-01,Tiffany,Could've Been,2
1988-02-02,Tiffany,Could've Been,2
1988-02-03,Tiffany,Could've Been,2
1988-02-04,Tiffany,Could've Been,2
1988-02-05,Tiffany,Could've Been,2
1988-02-06,Tiffany,Could've Been,2
1988-02-07,Tiffany,Could've Been,2
1988-02-08,Tiffany,Could've Been,2
1988-02-09,Tiffany,Could've Been,2
1988-02-10,Tiffany,Could've Been,2
1988-02-11,Tiffany,Could've Been,2
1988-02-12,Tiffany,Could've Been,2
1988-02-13,Tiffany,Could've Been,2
1988-02-14,Tiffany,Could've Been,2
1988-02-15,Expose,Seasons Change,1
1988-02-16,Expose,Seasons Change,1
1988-02-17,Expose,Seasons Change,1
1988-02-18,Expose,Seasons Change,1
1988-02-19,Expose,Seasons Change,1
1988-02-20,Expose,Seasons Change,1
1988-02-21,Expose,Seasons Change,1
1988-02-22,George Michael,Father Figure,2
1988-02-23,George Michael,Father Figure,2
1988-02-24,George Michael,Father Figure,2
1988-02-25,George Michael,Father Figure,2
1988-02-26,George Michael,Father Figure,2
1988-02-27,George Michael,Father Figure,2
1988-02-28,George Michael,Father Figure,2
1988-02-29,George Michael,Father Figure,2
1988-03-01,George Michael,Father Figure,2
1988-03-02,George Michael,Father Figure,2
1988-03-03,George Michael,Father Figure,2
1988-03-04,George Michael,Father Figure,2
1988-03-05,George Michael,Father Figure,2
1988-03-06,George Michael,Father Figure,2
1988-03-07,Rick Astley,Never Gonna Give You Up,2
1988-03-08,Rick Astley,Never Gonna Give You Up,2
1988-03-09,Rick Astley,Never Gonna Give You Up,2
1988-03-10,Rick Astley,Never Gonna Give You Up,2
1988-03-11,Rick Astley,Never Gonna Give You Up,2
1988-03-12,Rick Astley,Never Gonna Give You Up,2
1988-03-13,Rick Astley,Never Gonna Give You Up,2
1988-03-14,Rick Astley,Never Gonna Give You Up,2
1988-03-15,Rick Astley,Never Gonna Give You Up,2
1988-03-16,Rick Astley,Never Gonna Give You Up,2
1988-03-17,Rick Astley,Never Gonna Give You Up,2
1988-03-18,Rick Astley,Never Gonna Give You Up,2
1988-03-19,Rick Astley,Never Gonna Give You Up,2
1988-03-20,Rick Astley,Never Gonna Give You Up,2
1988-03-21,Michael Jackson,Man In The Mirror,2
1988-03-22,Michael Jackson,Man In The Mirror,2
1988-03-23,Michael Jackson,Man In The Mirror,2
1988-03-24,Michael Jackson,Man In The Mirror,2
1988-03-25,Michael Jackson,Man In The Mirror,2
1988-03-26,Michael Jackson,Man In The Mirror,2
1988-03-27,Michael Jackson,Man In The Mirror,2
1988-03-28,Michael Jackson,Man In The Mirror,2
1988-03-29,Michael Jackson,Man In The Mirror,2
1988-03-30,Michael Jackson,Man In The Mirror,2
1988-03-31,Michael Jackson,Man In The Mirror,2
1988-04-01,Michael Jackson,Man In The Mirror,2
1988-04-02,Michael Jackson,Man In The Mirror,2
1988-04-03,Michael Jackson,Man In The Mirror,2
1988-04-04,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-05,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-06,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-07,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-08,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-09,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-10,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-11,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-12,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-13,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-14,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-15,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-16,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-17,Billy Ocean,"Get Outta My Dreams, Get Into My Car",2
1988-04-18,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-19,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-20,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-21,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-22,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-23,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-24,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-25,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-26,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-27,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-28,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-29,Whitney Houston,Where Do Broken Hearts Go,2
1988-04-30,Whitney Houston,Where Do Broken Hearts Go,2
1988-05-01,Whitney Houston,Where Do Broken Hearts Go,2
1988-05-02,Terence Trent D'Arby,Wishing Well,1
1988-05-03,Terence Trent D'Arby,Wishing Well,1
1988-05-04,Terence Trent D'Arby,Wishing Well,1
1988-05-05,Terence Trent D'Arby,Wishing Well,1
1988-05-06,Terence Trent D'Arby,Wishing Well,1
1988-05-07,Terence Trent D'Arby,Wishing Well,1
1988-05-08,Terence Trent D'Arby,Wishing Well,1
1988-05-09,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-10,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-11,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-12,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-13,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-14,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-15,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-16,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-17,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-18,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-19,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-20,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-21,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-22,Gloria Estefan & Miami Sound Machine,Anything For You,2
1988-05-23,George Michael,One More Try,4
1988-05-24,George Michael,One More Try,4
1988-05-25,George Michael,One More Try,4
1988-05-26,George Michael,One More Try,4
1988-05-27,George Michael,One More Try,4
1988-05-28,George Michael,One More Try,4
1988-05-29,George Michael,One More Try,4
1988-05-30,George Michael,One More Try,4
1988-05-31,George Michael,One More Try,4
1988-06-01,George Michael,One More Try,4
1988-06-02,George Michael,One More Try,4
1988-06-03,George Michael,One More Try,4
1988-06-04,George Michael,One More Try,4
1988-06-05,George Michael,One More Try,4
1988-06-06,George Michael,One More Try,4
1988-06-07,George Michael,One More Try,4
1988-06-08,George Michael,One More Try,4
1988-06-09,George Michael,One More Try,4
1988-06-10,George Michael,One More Try,4
1988-06-11,George Michael,One More Try,4
1988-06-12,George Michael,One More Try,4
1988-06-13,Rick Astley,Together Forever,1
1988-06-14,Rick Astley,Together Forever,1
1988-06-15,Rick Astley,Together Forever,1
1988-06-16,Rick Astley,Together Forever,1
1988-06-17,Rick Astley,Together Forever,1
1988-06-18,Rick Astley,Together Forever,1
1988-06-19,Rick Astley,Together Forever,1
1988-06-20,Debbie Gibson,Foolish Beat,1
1988-06-21,Debbie Gibson,Foolish Beat,1
1988-06-22,Debbie Gibson,Foolish Beat,1
1988-06-23,Debbie Gibson,Foolish Beat,1
1988-06-24,Debbie Gibson,Foolish Beat,1
1988-06-25,Debbie Gibson,Foolish Beat,1
1988-06-26,Debbie Gibson,Foolish Beat,1
1988-06-27,Michael Jackson,Dirty Diana,1
1988-06-28,Michael Jackson,Dirty Diana,1
1988-06-29,Michael Jackson,Dirty Diana,1
1988-06-30,Michael Jackson,Dirty Diana,1
1988-07-01,Michael Jackson,Dirty Diana,1
1988-07-02,Michael Jackson,Dirty Diana,1
1988-07-03,Michael Jackson,Dirty Diana,1
1988-07-04,Cheap Trick,The Flame,2
1988-07-05,Cheap Trick,The Flame,2
1988-07-06,Cheap Trick,The Flame,2
1988-07-07,Cheap Trick,The Flame,2
1988-07-08,Cheap Trick,The Flame,2
1988-07-09,Cheap Trick,The Flame,2
1988-07-10,Cheap Trick,The Flame,2
